emission,spot,station,echeance,kn,q10,rafale,dir
202609050800,preverenges,PRE,202609080800,3.0,1.5,6.2,214
202609050800,preverenges,PRE,202609080900,3.9,2.0,8.9,216
202609050800,preverenges,PRE,202609081000,4.3,2.4,9.6,206
202609050800,preverenges,PRE,202609081100,4.6,2.5,11.0,207
202609050800,preverenges,PRE,202609081200,5.7,3.2,13.0,216
202609050800,preverenges,PRE,202609081300,7.4,4.3,16.5,225
202609050800,preverenges,PRE,202609081400,8.4,5.3,18.4,240
202609050800,preverenges,PRE,202609081500,8.4,5.6,18.4,250
202609050800,preverenges,PRE,202609081600,7.4,4.4,17.4,262
202609050800,preverenges,PRE,202609081700,5.2,3.0,16.3,272
202609050800,preverenges,PRE,202609081800,3.7,1.9,13.4,247
202609050800,preverenges,PRE,202609081900,3.3,1.7,11.6,266
202609050800,preverenges,PRE,202609082000,3.2,1.6,10.9,271
202609050800,preverenges,PRE,202609082100,3.4,1.7,9.9,280
202609050800,preverenges,PRE,202609082200,3.6,1.8,11.1,255
202609050800,preverenges,PRE,202609082300,3.8,1.9,9.9,256
202609050800,preverenges,PRE,202609090000,4.3,2.0,10.3,252
202609050800,preverenges,PRE,202609090100,4.8,2.3,11.1,251
202609050800,preverenges,PRE,202609090200,4.7,2.3,11.2,259
202609050800,preverenges,PRE,202609090300,5.1,2.8,10.5,258
202609050800,preverenges,PRE,202609090400,5.6,2.8,11.6,246
202609050800,preverenges,PRE,202609090500,5.5,2.8,11.8,247
202609050800,preverenges,PRE,202609090600,4.9,2.5,11.6,247
202609050800,preverenges,PRE,202609090700,4.9,2.6,11.0,238
202609050800,preverenges,PRE,202609090800,5.4,3.0,11.8,230
202609050800,preverenges,PRE,202609090900,5.6,3.2,13.7,219
202609050800,preverenges,PRE,202609091000,6.1,3.5,14.4,214
202609050800,preverenges,PRE,202609091100,6.5,3.8,14.1,215
202609050800,preverenges,PRE,202609091200,6.3,3.7,14.0,213
202609050800,preverenges,PRE,202609091300,5.8,3.6,15.7,216
202609050800,preverenges,PRE,202609091400,5.8,3.6,14.1,228
202609050800,preverenges,PRE,202609091500,5.9,3.4,14.3,268
202609050800,preverenges,PRE,202609091600,5.2,3.1,13.7,289
202609050800,preverenges,PRE,202609091700,4.8,2.7,13.3,303
202609050800,preverenges,PRE,202609091800,4.4,2.4,11.7,333
202609050800,preverenges,PRE,202609091900,4.3,2.3,10.7,347
202609050800,preverenges,PRE,202609092000,3.8,2.1,10.4,1
202609050800,preverenges,PRE,202609092100,3.7,2.1,8.7,351
202609050800,preverenges,PRE,202609092200,3.4,1.8,8.6,334
202609050800,preverenges,PRE,202609092300,3.7,1.9,8.5,349
202609050800,preverenges,PRE,202609100000,3.9,2.1,8.2,354
202609050800,preverenges,PRE,202609100100,2.6,1.1,7.1,15
202609050800,preverenges,PRE,202609100200,2.8,1.2,7.5,15
202609050800,preverenges,PRE,202609100300,2.9,1.1,7.2,13
202609050800,preverenges,PRE,202609100400,2.9,1.2,7.6,6
202609050800,preverenges,PRE,202609100500,3.1,1.3,7.4,18
202609050800,preverenges,PRE,202609100600,3.1,1.3,7.2,10
202609050800,preverenges,PRE,202609100700,3.0,1.4,8.2,28
202609050800,preverenges,PRE,202609100800,3.2,1.5,9.0,36
202609050800,preverenges,PRE,202609100900,3.9,1.8,10.3,55
202609050800,preverenges,PRE,202609101000,4.0,1.8,10.7,54
202609050800,preverenges,PRE,202609101100,4.9,2.4,11.0,63
202609050800,preverenges,PRE,202609101200,5.2,2.6,12.5,69
202609050800,preverenges,PRE,202609101300,4.9,2.4,12.9,68
202609050800,preverenges,PRE,202609101400,4.4,2.3,13.6,58
202609050800,preverenges,PRE,202609101500,4.5,2.2,13.3,49
202609050800,preverenges,PRE,202609101600,4.0,1.9,12.3,37
202609050800,preverenges,PRE,202609101700,4.1,2.0,12.1,27
202609050800,preverenges,PRE,202609101800,3.5,1.7,11.3,9
202609050800,preverenges,PRE,202609101900,3.7,1.7,10.0,13
202609050800,preverenges,PRE,202609102000,3.3,1.6,9.6,7
202609050800,preverenges,PRE,202609102100,3.2,1.5,8.7,16
202609050800,preverenges,PRE,202609102200,3.3,1.4,8.5,15
202609050800,preverenges,PRE,202609102300,3.1,1.2,8.0,15
202609050800,preverenges,PRE,202609110000,3.5,1.4,8.2,11
202609050800,preverenges,PRE,202609110100,3.0,1.2,7.9,14
202609050800,preverenges,PRE,202609110200,3.1,1.2,8.5,0
202609050800,preverenges,PRE,202609110300,3.5,1.5,8.3,1
202609050800,preverenges,PRE,202609110400,3.6,1.5,8.7,15
202609050800,preverenges,PRE,202609110500,3.0,1.3,7.7,12
202609050800,preverenges,PRE,202609110600,3.5,1.5,8.1,15
202609050800,preverenges,PRE,202609110700,2.9,1.1,8.2,21
202609050800,preverenges,PRE,202609110800,2.8,1.2,9.1,44
202609050800,preverenges,PRE,202609110900,3.0,1.4,9.2,107
202609050800,preverenges,PRE,202609111000,3.7,1.7,10.8,150
202609050800,preverenges,PRE,202609111100,4.4,1.9,11.3,172
202609050800,preverenges,PRE,202609111200,4.8,2.4,12.7,168
202609050800,preverenges,PRE,202609111300,4.4,2.1,12.7,183
202609050800,preverenges,PRE,202609111400,4.4,2.2,12.6,204
202609050800,preverenges,PRE,202609111500,4.0,2.0,11.9,198
202609050800,preverenges,PRE,202609111600,3.7,1.8,12.7,217
202609050800,preverenges,PRE,202609111700,3.3,1.6,11.7,240
202609050800,preverenges,PRE,202609111800,3.1,1.5,11.4,258
202609050800,preverenges,PRE,202609111900,2.9,1.3,10.2,253
202609050800,preverenges,PRE,202609112000,2.4,1.1,9.1,259
202609050800,preverenges,PRE,202609112100,2.6,1.0,8.6,261
202609050800,preverenges,PRE,202609112200,2.3,1.0,8.0,254
202609050800,preverenges,PRE,202609112300,2.2,1.0,8.0,265
202609050800,preverenges,PRE,202609120000,2.4,1.0,7.7,252
202609050800,preverenges,PRE,202609120100,2.6,1.0,7.4,247
202609050800,preverenges,PRE,202609120200,2.4,1.0,7.5,262
202609050800,preverenges,PRE,202609120300,2.5,1.1,7.7,255
202609050800,preverenges,PRE,202609120400,2.5,1.0,7.9,261
202609050800,preverenges,PRE,202609120500,2.8,1.1,7.5,271
202609050800,preverenges,PRE,202609120600,2.6,1.1,8.1,260
202609050800,preverenges,PRE,202609120700,2.6,1.1,8.6,229
202609050800,preverenges,PRE,202609120800,2.5,1.2,8.0,225
202609050800,preverenges,PRE,202609120900,3.2,1.5,9.0,209
202609050800,preverenges,PRE,202609121000,3.8,1.6,10.0,189
202609050800,preverenges,PRE,202609121100,4.3,1.9,11.0,189
202609050800,preverenges,PRE,202609121200,4.7,2.4,11.1,184
202609050800,preverenges,PRE,202609121300,4.6,2.3,12.6,190
202609050800,preverenges,PRE,202609121400,4.2,2.1,12.6,205
202609050800,preverenges,PRE,202609121500,4.1,2.0,12.5,184
202609050800,preverenges,PRE,202609121600,3.8,1.9,12.2,273
202609050800,preverenges,PRE,202609121700,3.3,1.6,11.3,7
202609050800,preverenges,PRE,202609121800,3.3,1.6,10.9,5
202609050800,preverenges,PRE,202609121900,3.3,1.5,10.2,355
202609050800,preverenges,PRE,202609122000,3.1,1.4,9.0,356
202609050800,preverenges,PRE,202609122100,3.0,1.2,8.8,17
202609050800,preverenges,PRE,202609122200,3.1,1.3,8.7,9
202609050800,preverenges,PRE,202609122300,3.1,1.2,7.6,6
202609050800,preverenges,PRE,202609130000,2.9,1.3,8.6,8
202609050800,preverenges,PRE,202609130100,3.0,1.2,8.0,16
202609050800,preverenges,PRE,202609130200,3.0,1.2,8.1,11
202609050800,preverenges,PRE,202609130300,2.9,1.2,7.8,16
202609050800,preverenges,PRE,202609130400,3.0,1.2,8.3,20
202609050800,preverenges,PRE,202609130500,3.0,1.2,8.5,20
202609050800,preverenges,PRE,202609130600,3.1,1.3,8.4,21
202609050800,preverenges,PRE,202609130700,3.1,1.2,8.2,26
202609050800,preverenges,PRE,202609130800,2.9,1.3,9.2,37
202609050800,preverenges,PRE,202609130900,3.0,1.4,9.8,54
202609050800,preverenges,PRE,202609131000,3.5,1.7,9.9,72
202609050800,preverenges,PRE,202609131100,3.9,1.8,11.3,78
202609050800,preverenges,PRE,202609131200,4.3,2.1,12.0,106
202609050800,preverenges,PRE,202609131300,4.3,2.3,12.0,75
202609050800,preverenges,PRE,202609131400,4.0,1.9,11.9,51
202609050800,preverenges,PRE,202609131500,4.3,1.9,12.4,46
202609050800,preverenges,PRE,202609131600,3.9,1.8,11.8,30
202609050800,preverenges,PRE,202609131700,3.8,1.7,11.2,23
202609050800,preverenges,PRE,202609131800,3.6,1.6,11.1,18
202609050800,preverenges,PRE,202609131900,3.5,1.7,10.2,15
202609050800,preverenges,PRE,202609132000,3.3,1.3,9.4,11
202609050800,preverenges,PRE,202609132100,3.0,1.4,9.4,17
202609050800,preverenges,PRE,202609132200,3.0,1.2,8.9,10
202609050800,preverenges,PRE,202609132300,3.0,1.2,8.3,8
202609050800,preverenges,PRE,202609140000,3.0,1.2,7.8,14
202609050800,bouveret,BOU,202609042200,1.8,1.8,5.7,127
202609050800,bouveret,BOU,202609042300,2.3,2.3,6.5,143
202609050800,bouveret,BOU,202609050000,2.2,2.2,8.5,258
202609050800,bouveret,BOU,202609050100,5.5,5.5,12.3,333
202609050800,bouveret,BOU,202609050200,1.8,1.8,10.3,107
202609050800,bouveret,BOU,202609050300,2.6,2.6,11.1,142
202609050800,bouveret,BOU,202609050400,3.6,3.6,10.7,145
202609050800,bouveret,BOU,202609050500,2.1,2.1,4.5,162
202609050800,bouveret,BOU,202609050600,1.2,1.2,4.1,225
202609050800,bouveret,BOU,202609050700,1.0,1.0,2.7,156
202609050800,bouveret,BOU,202609050800,3.7,3.7,7.7,139
202609050800,bouveret,BOU,202609050900,3.1,1.5,6.7,161
202609050800,bouveret,BOU,202609051000,2.2,0.9,5.6,178
202609050800,bouveret,BOU,202609051100,1.7,0.4,5.2,219
202609050800,bouveret,BOU,202609051200,2.4,1.2,6.1,262
202609050800,bouveret,BOU,202609051300,3.0,2.0,7.1,288
202609050800,bouveret,BOU,202609051400,3.1,1.8,8.2,300
202609050800,bouveret,BOU,202609051500,3.5,2.0,8.1,300
202609050800,bouveret,BOU,202609051600,4.2,2.5,9.4,292
202609050800,bouveret,BOU,202609051700,5.4,3.1,11.1,305
202609050800,bouveret,BOU,202609051800,5.7,3.5,12.1,315
202609050800,bouveret,BOU,202609051900,4.0,2.4,10.7,285
202609050800,bouveret,BOU,202609052000,3.4,1.9,8.7,278
202609050800,bouveret,BOU,202609052100,2.5,1.4,8.3,312
202609050800,bouveret,BOU,202609052200,2.1,1.1,6.0,82
202609050800,bouveret,BOU,202609052300,1.9,1.0,3.8,119
202609050800,bouveret,BOU,202609060000,1.8,1.0,2.6,121
202609050800,bouveret,BOU,202609060100,1.9,1.1,2.9,136
202609050800,bouveret,BOU,202609060200,1.7,1.0,3.2,142
202609050800,bouveret,BOU,202609060300,1.9,0.9,2.9,140
202609050800,bouveret,BOU,202609060400,1.8,1.0,2.6,137
202609050800,bouveret,BOU,202609060500,1.9,1.0,2.8,143
202609050800,bouveret,BOU,202609060600,1.9,1.0,3.2,139
202609050800,bouveret,BOU,202609060700,2.1,1.1,3.0,165
202609050800,bouveret,BOU,202609060800,2.3,1.3,3.8,300
202609050800,bouveret,BOU,202609060900,3.3,2.1,6.4,299
202609050800,bouveret,BOU,202609061000,3.9,2.3,8.3,295
202609050800,bouveret,BOU,202609061100,3.7,2.2,7.5,297
202609050800,bouveret,BOU,202609061200,3.3,2.1,6.2,302
202609050800,bouveret,BOU,202609061300,3.3,2.0,6.6,301
202609050800,bouveret,BOU,202609061400,2.8,1.7,5.2,308
202609050800,bouveret,BOU,202609061500,2.4,1.5,4.0,306
202609050800,bouveret,BOU,202609061600,2.5,1.5,4.4,297
202609050800,bouveret,BOU,202609061700,2.1,1.1,4.3,127
202609050800,bouveret,BOU,202609061800,2.3,1.1,4.6,139
202609050800,bouveret,BOU,202609061900,2.2,1.2,3.9,120
202609050800,bouveret,BOU,202609062000,1.9,1.0,3.4,118
202609050800,bouveret,BOU,202609062100,2.1,1.0,3.8,122
202609050800,bouveret,BOU,202609062200,2.4,1.2,6.0,125
202609050800,bouveret,BOU,202609062300,3.1,1.5,9.0,131
202609050800,bouveret,BOU,202609070000,2.8,1.3,7.8,148
202609050800,bouveret,BOU,202609070100,2.5,1.1,9.4,130
202609050800,bouveret,BOU,202609070200,2.8,1.3,9.1,150
202609050800,bouveret,BOU,202609070300,2.9,1.5,10.6,131
202609050800,bouveret,BOU,202609070400,3.5,1.6,10.9,120
202609050800,bouveret,BOU,202609070500,3.6,1.6,12.4,130
202609050800,bouveret,BOU,202609070600,4.2,2.0,12.5,126
202609050800,bouveret,BOU,202609070700,4.2,2.0,12.2,127
202609050800,bouveret,BOU,202609070800,4.4,2.2,12.8,145
202609050800,bouveret,BOU,202609070900,4.1,2.1,11.4,256
202609050800,bouveret,BOU,202609071000,3.3,1.8,10.4,286
202609050800,bouveret,BOU,202609071100,2.8,1.5,9.2,292
202609050800,bouveret,BOU,202609071200,2.8,1.6,8.6,298
202609050800,bouveret,BOU,202609071300,3.0,1.7,8.9,301
202609050800,bouveret,BOU,202609071400,2.9,1.7,7.8,286
202609050800,bouveret,BOU,202609071500,2.9,1.6,9.0,142
202609050800,bouveret,BOU,202609071600,2.9,1.3,9.4,128
202609050800,bouveret,BOU,202609071700,4.5,2.1,11.5,129
202609050800,bouveret,BOU,202609071800,3.8,1.9,11.2,129
202609050800,bouveret,BOU,202609071900,3.1,1.7,9.8,120
202609050800,bouveret,BOU,202609072000,3.1,1.5,10.0,122
202609050800,bouveret,BOU,202609072100,3.8,1.7,11.1,126
202609050800,bouveret,BOU,202609072200,3.2,1.6,10.2,124
202609050800,bouveret,BOU,202609072300,2.7,1.2,9.4,127
202609050800,bouveret,BOU,202609080000,2.2,1.1,7.5,123
202609050800,bouveret,BOU,202609080100,2.3,1.1,7.7,121
202609050800,bouveret,BOU,202609080200,2.0,1.0,4.6,117
202609050800,bouveret,BOU,202609080300,2.0,1.0,5.5,118
202609050800,bouveret,BOU,202609080400,2.2,1.0,4.4,121
202609050800,bouveret,BOU,202609080500,1.9,1.0,4.3,122
202609050800,bouveret,BOU,202609080600,2.0,1.1,3.9,125
202609050800,bouveret,BOU,202609080700,2.1,1.1,4.8,267
202609050800,bouveret,BOU,202609080800,2.5,1.3,6.3,306
202609050800,bouveret,BOU,202609080900,3.0,1.8,7.9,301
202609050800,bouveret,BOU,202609081000,3.8,2.3,8.9,306
202609050800,bouveret,BOU,202609081100,3.6,2.2,9.3,311
202609050800,bouveret,BOU,202609081200,3.7,2.2,9.4,310
202609050800,bouveret,BOU,202609081300,3.9,2.4,9.6,315
202609050800,bouveret,BOU,202609081400,3.9,2.1,10.7,317
202609050800,bouveret,BOU,202609081500,3.9,2.2,10.3,318
202609050800,bouveret,BOU,202609081600,4.0,2.3,11.7,333
202609050800,bouveret,BOU,202609081700,4.7,2.2,12.7,309
202609050800,bouveret,BOU,202609081800,4.4,2.2,16.1,303
202609050800,bouveret,BOU,202609081900,4.4,2.3,15.5,287
202609050800,bouveret,BOU,202609082000,4.1,2.1,15.6,299
202609050800,bouveret,BOU,202609082100,4.5,2.2,15.9,300
202609050800,bouveret,BOU,202609082200,4.1,2.1,15.9,326
202609050800,bouveret,BOU,202609082300,4.2,2.2,15.8,325
202609050800,bouveret,BOU,202609090000,3.9,1.9,14.4,321
202609050800,bouveret,BOU,202609090100,3.3,1.7,14.3,347
202609050800,bouveret,BOU,202609090200,3.3,1.5,13.1,343
202609050800,bouveret,BOU,202609090300,3.3,1.8,11.6,353
202609050800,bouveret,BOU,202609090400,4.6,2.4,14.5,307
202609050800,bouveret,BOU,202609090500,4.2,2.3,14.4,316
202609050800,bouveret,BOU,202609090600,3.9,2.1,13.2,337
202609050800,bouveret,BOU,202609090700,4.4,2.2,12.5,314
202609050800,bouveret,BOU,202609090800,4.6,2.5,13.0,312
202609050800,bouveret,BOU,202609090900,5.1,3.1,13.2,312
202609050800,bouveret,BOU,202609091000,5.5,3.2,14.7,306
202609050800,bouveret,BOU,202609091100,5.5,3.0,14.7,302
202609050800,bouveret,BOU,202609091200,5.5,3.0,15.4,303
202609050800,bouveret,BOU,202609091300,5.9,3.6,14.3,299
202609050800,bouveret,BOU,202609091400,5.3,3.2,14.3,305
202609050800,bouveret,BOU,202609091500,5.2,3.1,14.0,303
202609050800,bouveret,BOU,202609091600,5.0,2.8,13.5,302
202609050800,bouveret,BOU,202609091700,6.0,3.5,13.9,309
202609050800,bouveret,BOU,202609091800,4.7,2.6,13.9,302
202609050800,bouveret,BOU,202609091900,3.7,2.1,12.2,314
202609050800,bouveret,BOU,202609092000,3.3,2.0,10.7,310
202609050800,bouveret,BOU,202609092100,3.1,1.7,10.2,300
202609050800,bouveret,BOU,202609092200,3.1,1.6,10.4,224
202609050800,bouveret,BOU,202609092300,2.5,1.4,9.7,146
202609050800,bouveret,BOU,202609100000,2.5,1.2,9.1,133
202609050800,bouveret,BOU,202609100100,1.5,0.6,5.8,76
202609050800,bouveret,BOU,202609100200,1.3,0.6,5.9,95
202609050800,bouveret,BOU,202609100300,1.5,0.5,4.5,94
202609050800,bouveret,BOU,202609100400,1.5,0.6,5.8,95
202609050800,bouveret,BOU,202609100500,1.6,0.8,5.1,95
202609050800,bouveret,BOU,202609100600,1.6,0.8,5.7,137
202609050800,bouveret,BOU,202609100700,1.8,0.9,6.7,348
202609050800,bouveret,BOU,202609100800,1.9,0.8,7.4,309
202609050800,bouveret,BOU,202609100900,2.1,1.0,8.1,305
202609050800,bouveret,BOU,202609101000,2.4,1.1,8.7,303
202609050800,bouveret,BOU,202609101100,3.0,1.5,9.5,312
202609050800,bouveret,BOU,202609101200,3.6,1.8,10.2,310
202609050800,bouveret,BOU,202609101300,3.5,1.8,11.4,306
202609050800,bouveret,BOU,202609101400,3.6,1.8,11.1,308
202609050800,bouveret,BOU,202609101500,3.5,1.7,10.9,306
202609050800,bouveret,BOU,202609101600,3.3,1.6,9.7,314
202609050800,bouveret,BOU,202609101700,2.8,1.4,10.5,319
202609050800,bouveret,BOU,202609101800,2.5,1.1,9.9,316
202609050800,bouveret,BOU,202609101900,2.2,1.1,9.3,307
202609050800,bouveret,BOU,202609102000,2.1,0.9,8.7,329
202609050800,bouveret,BOU,202609102100,1.7,0.8,7.6,27
202609050800,bouveret,BOU,202609102200,1.6,0.6,7.1,78
202609050800,bouveret,BOU,202609102300,1.4,0.6,6.6,99
202609050800,bouveret,BOU,202609110000,1.7,0.7,6.6,91
202609050800,bouveret,BOU,202609110100,1.5,0.6,7.0,107
202609050800,bouveret,BOU,202609110200,1.6,0.6,6.2,113
202609050800,bouveret,BOU,202609110300,1.4,0.6,6.3,118
202609050800,bouveret,BOU,202609110400,1.5,0.7,5.9,121
202609050800,bouveret,BOU,202609110500,1.7,0.8,6.7,117
202609050800,bouveret,BOU,202609110600,1.8,0.9,5.9,129
202609050800,bouveret,BOU,202609110700,1.9,0.8,7.0,113
202609050800,bouveret,BOU,202609110800,1.8,0.9,7.7,82
202609050800,bouveret,BOU,202609110900,2.1,1.0,8.0,302
202609050800,bouveret,BOU,202609111000,2.4,1.2,9.0,288
202609050800,bouveret,BOU,202609111100,3.1,1.4,9.3,293
202609050800,bouveret,BOU,202609111200,3.6,1.7,11.1,304
202609050800,bouveret,BOU,202609111300,3.3,1.7,10.2,298
202609050800,bouveret,BOU,202609111400,3.5,1.7,11.1,302
202609050800,bouveret,BOU,202609111500,3.3,1.7,10.3,302
202609050800,bouveret,BOU,202609111600,2.8,1.6,11.1,301
202609050800,bouveret,BOU,202609111700,2.8,1.3,10.1,329
202609050800,bouveret,BOU,202609111800,2.6,1.3,9.0,336
202609050800,bouveret,BOU,202609111900,2.3,1.1,8.9,120
202609050800,bouveret,BOU,202609112000,2.2,1.0,8.0,111
202609050800,bouveret,BOU,202609112100,1.9,1.0,7.9,106
202609050800,bouveret,BOU,202609112200,1.9,0.9,7.8,107
202609050800,bouveret,BOU,202609112300,1.6,0.6,7.1,105
202609050800,bouveret,BOU,202609120000,1.8,0.8,6.8,110
202609050800,bouveret,BOU,202609120100,1.6,0.7,7.0,105
202609050800,bouveret,BOU,202609120200,1.8,0.8,6.9,115
202609050800,bouveret,BOU,202609120300,1.8,0.7,7.1,119
202609050800,bouveret,BOU,202609120400,1.8,0.7,7.1,119
202609050800,bouveret,BOU,202609120500,1.9,0.8,6.9,110
202609050800,bouveret,BOU,202609120600,1.7,0.8,6.6,122
202609050800,bouveret,BOU,202609120700,1.9,0.9,7.3,146
202609050800,bouveret,BOU,202609120800,1.8,0.8,7.2,96
202609050800,bouveret,BOU,202609120900,2.1,1.0,8.5,251
202609050800,bouveret,BOU,202609121000,2.6,1.2,9.1,289
202609050800,bouveret,BOU,202609121100,3.1,1.6,9.2,307
202609050800,bouveret,BOU,202609121200,3.8,1.8,9.9,303
202609050800,bouveret,BOU,202609121300,3.8,1.9,10.8,309
202609050800,bouveret,BOU,202609121400,3.8,2.0,11.1,302
202609050800,bouveret,BOU,202609121500,3.6,1.8,10.7,302
202609050800,bouveret,BOU,202609121600,3.2,1.7,10.4,308
202609050800,bouveret,BOU,202609121700,2.8,1.3,9.9,315
202609050800,bouveret,BOU,202609121800,2.4,1.2,9.9,336
202609050800,bouveret,BOU,202609121900,2.6,1.2,9.3,109
202609050800,bouveret,BOU,202609122000,2.2,0.9,8.5,73
202609050800,bouveret,BOU,202609122100,1.9,0.9,7.8,99
202609050800,bouveret,BOU,202609122200,1.7,0.8,7.5,93
202609050800,bouveret,BOU,202609122300,1.8,0.8,6.9,112
202609050800,bouveret,BOU,202609130000,1.9,0.8,6.9,107
202609050800,bouveret,BOU,202609130100,1.7,0.7,7.9,110
202609050800,bouveret,BOU,202609130200,1.6,0.6,6.9,111
202609050800,bouveret,BOU,202609130300,1.7,0.8,6.9,105
202609050800,bouveret,BOU,202609130400,1.7,0.7,7.2,114
202609050800,bouveret,BOU,202609130500,2.0,0.8,6.8,105
202609050800,bouveret,BOU,202609130600,1.9,0.9,6.7,109
202609050800,bouveret,BOU,202609130700,1.8,0.9,6.9,115
202609050800,bouveret,BOU,202609130800,1.9,0.9,7.7,85
202609050800,bouveret,BOU,202609130900,2.1,1.0,8.3,283
202609050800,bouveret,BOU,202609131000,2.6,1.3,8.3,300
202609050800,bouveret,BOU,202609131100,2.9,1.5,9.6,298
202609050800,bouveret,BOU,202609131200,3.5,1.8,10.5,305
202609050800,bouveret,BOU,202609131300,3.5,1.7,11.3,297
202609050800,bouveret,BOU,202609131400,3.5,1.9,10.6,304
202609050800,bouveret,BOU,202609131500,3.1,1.7,11.3,312
202609050800,bouveret,BOU,202609131600,3.2,1.4,10.5,320
202609050800,bouveret,BOU,202609131700,2.9,1.6,10.7,313
202609050800,bouveret,BOU,202609131800,2.5,1.2,9.8,356
202609050800,bouveret,BOU,202609131900,2.3,1.0,9.2,99
202609050800,bouveret,BOU,202609132000,2.0,0.9,8.3,88
202609050800,bouveret,BOU,202609132100,1.9,0.8,7.6,112
202609050800,bouveret,BOU,202609132200,1.8,0.8,6.9,99
202609050800,bouveret,BOU,202609132300,1.8,0.8,7.5,114
202609050800,bouveret,BOU,202609140000,1.8,0.7,6.6,101
202609050800,joux,CHB,202609042200,1.7,1.7,3.9,10
202609050800,joux,CHB,202609042300,2.3,2.3,4.5,16
202609050800,joux,CHB,202609050000,2.2,2.2,4.5,330
202609050800,joux,CHB,202609050100,1.7,1.7,4.3,301
202609050800,joux,CHB,202609050200,1.6,1.6,4.3,287
202609050800,joux,CHB,202609050300,2.0,2.0,5.2,354
202609050800,joux,CHB,202609050400,2.1,2.1,5.2,313
202609050800,joux,CHB,202609050500,1.6,1.6,4.3,311
202609050800,joux,CHB,202609050600,1.5,1.5,3.9,357
202609050800,joux,CHB,202609050700,1.7,1.7,3.9,10
202609050800,joux,CHB,202609050800,1.5,1.5,4.2,356
202609050800,joux,CHB,202609050900,2.7,1.3,6.9,46
202609050800,joux,CHB,202609051000,4.2,2.7,9.2,279
202609050800,joux,CHB,202609051100,5.7,4.1,11.6,259
202609050800,joux,CHB,202609051200,7.5,5.9,14.3,284
202609050800,joux,CHB,202609051300,9.2,7.6,17.0,300
202609050800,joux,CHB,202609051400,5.5,3.5,14.1,293
202609050800,joux,CHB,202609051500,5.5,3.4,15.3,295
202609050800,joux,CHB,202609051600,4.8,3.0,14.4,305
202609050800,joux,CHB,202609051700,4.7,3.1,13.6,323
202609050800,joux,CHB,202609051800,2.9,1.7,10.7,332
202609050800,joux,CHB,202609051900,2.4,1.3,8.4,316
202609050800,joux,CHB,202609052000,1.9,1.1,6.5,292
202609050800,joux,CHB,202609052100,1.7,1.0,4.0,292
202609050800,joux,CHB,202609052200,1.5,0.8,2.7,269
202609050800,joux,CHB,202609052300,1.4,0.8,2.1,302
202609050800,joux,CHB,202609060000,1.4,0.7,2.2,1
202609050800,joux,CHB,202609060100,1.4,0.8,2.1,34
202609050800,joux,CHB,202609060200,1.6,0.9,2.4,34
202609050800,joux,CHB,202609060300,1.5,0.8,2.2,45
202609050800,joux,CHB,202609060400,1.5,0.8,2.2,48
202609050800,joux,CHB,202609060500,1.3,0.7,2.0,103
202609050800,joux,CHB,202609060600,1.2,0.6,1.9,150
202609050800,joux,CHB,202609060700,1.8,0.9,2.9,93
202609050800,joux,CHB,202609060800,2.8,1.6,8.0,89
202609050800,joux,CHB,202609060900,3.0,1.8,8.9,89
202609050800,joux,CHB,202609061000,3.0,1.8,9.0,93
202609050800,joux,CHB,202609061100,3.3,2.1,9.3,98
202609050800,joux,CHB,202609061200,3.8,2.5,9.9,96
202609050800,joux,CHB,202609061300,4.2,2.6,10.6,108
